,trip_id,stop_id,route_id,stop_name,stop_lat,stop_lon
0,42270764,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
1,42270764,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
2,42270764,112068,710,Medford Stop & Shop,42.408806,-71.086469
3,42270764,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
4,42270764,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
5,42270764,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
6,42270764,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
7,42270764,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
8,42270764,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
9,42270764,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
10,42270764,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
11,42270764,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
12,42270764,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
13,42270764,49157,710,61 Locust St,42.407864,-71.093296
14,42270764,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
15,42270764,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
16,42270764,5002,710,Salem St opp River St,42.418553,-71.107833
17,42270764,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
18,42270764,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
19,42270764,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
20,42270764,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
21,42270764,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
22,42270764,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
23,42270764,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
24,42270764,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
25,42270764,9172,710,116 Riverside Ave,42.416769,-71.105122
26,42270765,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
27,42270765,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
28,42270765,112068,710,Medford Stop & Shop,42.408806,-71.086469
29,42270765,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
30,42270765,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
31,42270765,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
32,42270765,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
33,42270765,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
34,42270765,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
35,42270765,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
36,42270765,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
37,42270765,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
38,42270765,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
39,42270765,49157,710,61 Locust St,42.407864,-71.093296
40,42270765,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
41,42270765,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
42,42270765,5002,710,Salem St opp River St,42.418553,-71.107833
43,42270765,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
44,42270765,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
45,42270765,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
46,42270765,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
47,42270765,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
48,42270765,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
49,42270765,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
50,42270765,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
51,42270765,9172,710,116 Riverside Ave,42.416769,-71.105122
52,42270771,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
53,42270771,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
54,42270771,112068,710,Medford Stop & Shop,42.408806,-71.086469
55,42270771,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
56,42270771,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
57,42270771,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
58,42270771,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
59,42270771,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
60,42270771,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
61,42270771,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
62,42270771,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
63,42270771,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
64,42270771,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
65,42270771,49157,710,61 Locust St,42.407864,-71.093296
66,42270771,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
67,42270771,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
68,42270771,5002,710,Salem St opp River St,42.418553,-71.107833
69,42270771,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
70,42270771,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
71,42270771,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
72,42270771,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
73,42270771,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
74,42270771,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
75,42270771,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
76,42270771,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
77,42270771,9172,710,116 Riverside Ave,42.416769,-71.105122
78,42270772,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
79,42270772,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
80,42270772,112068,710,Medford Stop & Shop,42.408806,-71.086469
81,42270772,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
82,42270772,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
83,42270772,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
84,42270772,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
85,42270772,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
86,42270772,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
87,42270772,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
88,42270772,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
89,42270772,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
90,42270772,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
91,42270772,49157,710,61 Locust St,42.407864,-71.093296
92,42270772,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
93,42270772,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
94,42270772,5002,710,Salem St opp River St,42.418553,-71.107833
95,42270772,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
96,42270772,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
97,42270772,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
98,42270772,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
99,42270772,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
100,42270772,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
101,42270772,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
102,42270772,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
103,42270772,9172,710,116 Riverside Ave,42.416769,-71.105122
104,42270773,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
105,42270773,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
106,42270773,112068,710,Medford Stop & Shop,42.408806,-71.086469
107,42270773,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
108,42270773,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
109,42270773,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
110,42270773,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
111,42270773,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
112,42270773,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
113,42270773,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
114,42270773,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
115,42270773,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
116,42270773,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
117,42270773,49157,710,61 Locust St,42.407864,-71.093296
118,42270773,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
119,42270773,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
120,42270773,5002,710,Salem St opp River St,42.418553,-71.107833
121,42270773,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
122,42270773,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
123,42270773,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
124,42270773,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
125,42270773,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
126,42270773,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
127,42270773,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
128,42270773,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
129,42270773,9172,710,116 Riverside Ave,42.416769,-71.105122
130,42270766,112068,710,Medford Stop & Shop,42.408806,-71.086469
131,42270766,49157,710,61 Locust St,42.407864,-71.093296
132,42270766,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
133,42270766,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
134,42270766,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
135,42270766,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
136,42270767,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
137,42270767,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
138,42270767,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
139,42270767,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
140,42270767,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
141,42270767,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
142,42270767,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
143,42270767,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
144,42270767,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
145,42270767,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
146,42270767,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
147,42270767,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
148,42270767,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
149,42270767,5002,710,Salem St opp River St,42.418553,-71.107833
150,42270767,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
151,42270767,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
152,42270767,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
153,42270767,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
154,42270767,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
155,42270767,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
156,42270767,9172,710,116 Riverside Ave,42.416769,-71.105122
157,42270759,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
158,42270759,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
159,42270759,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
160,42270759,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
161,42270759,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
162,42270759,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
163,42270759,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
164,42270759,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
165,42270759,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
166,42270759,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
167,42270759,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
168,42270759,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
169,42270759,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
170,42270759,5002,710,Salem St opp River St,42.418553,-71.107833
171,42270759,9045,710,Fellsway @ Bradbury Ave,42.407849,-71.082879
172,42270759,9162,710,Riverside Ave @ Fellsway,42.409909000000006,-71.085095
173,42270759,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
174,42270759,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
175,42270759,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
176,42270759,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
177,42270759,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
178,42270759,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
179,42270759,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
180,42270759,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
181,42270759,9172,710,116 Riverside Ave,42.416769,-71.105122
182,42270759,9319,710,Fellsway @ Middlesex Ave - Wellington Circle,42.406006,-71.081695
183,42270759,5271,710,Wellington Station Busway,42.402581,-71.076089
184,42270760,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
185,42270760,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
186,42270760,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
187,42270760,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
188,42270760,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
189,42270760,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
190,42270760,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
191,42270760,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
192,42270760,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
193,42270760,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
194,42270760,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
195,42270760,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
196,42270760,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
197,42270760,5002,710,Salem St opp River St,42.418553,-71.107833
198,42270760,9045,710,Fellsway @ Bradbury Ave,42.407849,-71.082879
199,42270760,9162,710,Riverside Ave @ Fellsway,42.409909000000006,-71.085095
200,42270760,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
201,42270760,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
202,42270760,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
203,42270760,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
204,42270760,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
205,42270760,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
206,42270760,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
207,42270760,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
208,42270760,9172,710,116 Riverside Ave,42.416769,-71.105122
209,42270760,9319,710,Fellsway @ Middlesex Ave - Wellington Circle,42.406006,-71.081695
210,42270760,5271,710,Wellington Station Busway,42.402581,-71.076089
211,42270758,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
212,42270758,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
213,42270758,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
214,42270758,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
215,42270758,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
216,42270758,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
217,42270758,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
218,42270758,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
219,42270758,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
220,42270758,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
221,42270758,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
222,42270758,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
223,42270758,49157,710,61 Locust St,42.407864,-71.093296
224,42270758,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
225,42270758,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
226,42270758,5002,710,Salem St opp River St,42.418553,-71.107833
227,42270758,9045,710,Fellsway @ Bradbury Ave,42.407849,-71.082879
228,42270758,9162,710,Riverside Ave @ Fellsway,42.409909000000006,-71.085095
229,42270758,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
230,42270758,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
231,42270758,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
232,42270758,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
233,42270758,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
234,42270758,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
235,42270758,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
236,42270758,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
237,42270758,9172,710,116 Riverside Ave,42.416769,-71.105122
238,42270758,9319,710,Fellsway @ Middlesex Ave - Wellington Circle,42.406006,-71.081695
239,42270758,5271,710,Wellington Station Busway,42.402581,-71.076089
240,42270777,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
241,42270777,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
242,42270777,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
243,42270777,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
244,42270777,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
245,42270777,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
246,42270777,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
247,42270777,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
248,42270777,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
249,42270777,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
250,42270777,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
251,42270777,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
252,42270777,49157,710,61 Locust St,42.407864,-71.093296
253,42270777,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
254,42270777,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
255,42270777,5002,710,Salem St opp River St,42.418553,-71.107833
256,42270777,9045,710,Fellsway @ Bradbury Ave,42.407849,-71.082879
257,42270777,9162,710,Riverside Ave @ Fellsway,42.409909000000006,-71.085095
258,42270777,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
259,42270777,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
260,42270777,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
261,42270777,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
262,42270777,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
263,42270777,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
264,42270777,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
265,42270777,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
266,42270777,9172,710,116 Riverside Ave,42.416769,-71.105122
267,42270777,9319,710,Fellsway @ Middlesex Ave - Wellington Circle,42.406006,-71.081695
268,42270777,5271,710,Wellington Station Busway,42.402581,-71.076089
269,42270778,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
270,42270778,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
271,42270778,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
272,42270778,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
273,42270778,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
274,42270778,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
275,42270778,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
276,42270778,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
277,42270778,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
278,42270778,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
279,42270778,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
280,42270778,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
281,42270778,49157,710,61 Locust St,42.407864,-71.093296
282,42270778,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
283,42270778,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
284,42270778,5002,710,Salem St opp River St,42.418553,-71.107833
285,42270778,9045,710,Fellsway @ Bradbury Ave,42.407849,-71.082879
286,42270778,9162,710,Riverside Ave @ Fellsway,42.409909000000006,-71.085095
287,42270778,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
288,42270778,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
289,42270778,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
290,42270778,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
291,42270778,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
292,42270778,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
293,42270778,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
294,42270778,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
295,42270778,9172,710,116 Riverside Ave,42.416769,-71.105122
296,42270778,9319,710,Fellsway @ Middlesex Ave - Wellington Circle,42.406006,-71.081695
297,42270778,5271,710,Wellington Station Busway,42.402581,-71.076089
298,42270676,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
299,42270676,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
300,42270676,112068,710,Medford Stop & Shop,42.408806,-71.086469
301,42270676,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
302,42270676,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
303,42270676,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
304,42270676,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
305,42270676,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
306,42270676,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
307,42270676,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
308,42270676,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
309,42270676,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
310,42270676,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
311,42270676,49157,710,61 Locust St,42.407864,-71.093296
312,42270676,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
313,42270676,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
314,42270676,5002,710,Salem St opp River St,42.418553,-71.107833
315,42270676,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
316,42270676,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
317,42270676,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
318,42270676,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
319,42270676,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
320,42270676,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
321,42270676,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
322,42270676,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
323,42270676,9172,710,116 Riverside Ave,42.416769,-71.105122
324,42270677,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
325,42270677,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
326,42270677,112068,710,Medford Stop & Shop,42.408806,-71.086469
327,42270677,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
328,42270677,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
329,42270677,112116,710,Fulton St from Webster St to Fellsway (FLAG),42.424483,-71.101895
330,42270677,112121,710,Fulton St from Fellsway to Foss St (FLAG),42.428684,-71.098715
331,42270677,112129,710,Fulton St from Foss St to Molyneaux Cir (FLAG),42.436059,-71.095679
332,42270677,112131,710,Lawrence Rd from Forest St to Hospital (FLAG),42.424894,-71.107674
333,42270677,112196,710,Lawrence Rd from Hospital to Forest St (FLAG),42.424788,-71.107881
334,42270677,15060,710,Highland Ave @ Sturges St,42.440755,-71.091909
335,42270677,15061,710,Highland Ave @ Waddell St,42.438514,-71.089152
336,42270677,45002,710,Medford Sq @ City Hall Parking lot,42.417653,-71.106038
337,42270677,49157,710,61 Locust St,42.407864,-71.093296
338,42270677,49158,710,Meadow Glen Mall @ Main Entrance,42.408357,-71.091567
339,42270677,49164,710,400 Riverside Ave opp Linden St,42.411069,-71.090875
340,42270677,5002,710,Salem St opp River St,42.418553,-71.107833
341,42270677,9163,710,Riverside Ave opp Commercial St,42.411081,-71.088031
342,42270677,9164,710,Riverside Ave opp Hall St,42.411092,-71.08957099999998
343,42270677,9165,710,350 Riverside Ave,42.411391,-71.09344300000002
344,42270677,9167,710,Riverside Ave @ Hunewill Ave,42.412257,-71.095422
345,42270677,9168,710,Riverside Ave @ Carolina St,42.41271,-71.096486
346,42270677,9169,710,Riverside Ave @ Pembroke St,42.41354000000001,-71.098291
347,42270677,9170,710,Riverside Ave @ Park St,42.414773,-71.100883
348,42270677,9171,710,Riverside Ave @ Pleasant St,42.415712,-71.10257299999998
349,42270677,9172,710,116 Riverside Ave,42.416769,-71.105122
350,42270683,111997,710,Highland Ave @ Doonan St (FLAG),42.438144,-71.088598
351,42270683,112037,710,Lawrence Memorial Hospital,42.426217,-71.11079699999998
352,42270683,112068,710,Medford Stop & Shop,42.408806,-71.086469
353,42270683,112094,710,Forest St from Medford Sq to Webster St (FLAG),42.421016,-71.10801500000002
354,42270683,112112,710,Webster St from Forest St to Fulton St (FLAG),42.422467,-71.104055
