gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-08-01,PEAK,Passenger Wait Time,72273.27623,76981.25585,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,96915.38283,104923.3556,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-08-01,PEAK,Passenger Wait Time,42039.20981,45515.01127,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,59585.51323,65058.71283,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,4464.309334,5936.686623,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-08-01,PEAK,Passenger Wait Time,1968.373587,2668.185422,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,20453.07763,27882.65378,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-08-01,PEAK,Passenger Wait Time,11210.61233,16523.78645,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-08-01,PEAK,Passenger Wait Time,13909.12476,20239.69847,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,23467.64738,30433.49586,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-08-01,PEAK,Passenger Wait Time,17515.41833,24600.84488,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,28859.92723,38398.49238,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-08-01,PEAK,Passenger Wait Time,16236.1898,16897.13327,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-08-01,OFF_PEAK,Passenger Wait Time,29622.25884,31839.95119,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,222,272,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,946,1159,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,271,317,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,303,398,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1021,1353,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,357,498,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1676,2291,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,657,845,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,23,30,5
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,4,9,5
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,24,24,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,14,14,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,12,21,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,30,34,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,7,15,2
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,16,26,2
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,6,10,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,14,14,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,27,28,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,14,16,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,8,9,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,14,15,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,32,35,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,15,15,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,9,10,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,13,14,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,8,10,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,21,22,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,23,24,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,19,20,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,13,13,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,8,10,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,9,15,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,8,17,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,26,29,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-08-01,PEAK,Headway / Schedule Adherence,3,10,0
701,CT1,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,91,228,
701,CT1,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,142,352,
747,CT2,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,82,221,
747,CT2,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,67,197,
708,CT3,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,64,185,
708,CT3,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,70,220,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,859,1209,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,264,390,
4,4,,Limited Service,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,93,139,
4,4,,Limited Service,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,22,34,
5,5,,Limited Service,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,32,42,
7,7,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,303,371,
7,7,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,302,356,
8,8,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,125,227,
8,8,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,276,510,
9,9,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,523,648,
9,9,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,323,412,
10,10,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,115,177,
10,10,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,263,423,
11,11,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,371,510,
11,11,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,233,282,
14,14,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,57,115,
14,14,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,123,220,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,555,761,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,211,257,
16,16,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,119,229,
16,16,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,298,531,
17,17,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,159,260,
17,17,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,116,142,
18,18,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,45,51,
18,18,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,39,65,
19,19,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,120,316,
19,19,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,165,309,
21,21,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,174,226,
21,21,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,319,458,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,682,962,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,313,424,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,486,659,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,972,1368,
24,24,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,169,225,
24,24,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,56,88,
26,26,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,106,224,
26,26,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,55,119,
27,27,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,47,85,
27,27,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,92,179,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1065,1509,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,416,605,
29,29,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,120,260,
29,29,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,188,396,
30,30,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,196,244,
30,30,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,79,106,
31,31,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,352,429,
31,31,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,754,976,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,950,1157,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,574,718,
33,33,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,55,74,
33,33,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,98,128,
34,34,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,356,511,
34,34,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,225,266,
34E,34E,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,152,312,
34E,34E,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,332,724,
35,35,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,182,281,
35,35,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,121,184,
36,36,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,169,251,
36,36,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,299,455,
37,37,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,92,147,
37,37,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,145,207,
38,38,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,166,193,
38,38,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,100,126,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,504,675,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1139,1516,
40,40,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,113,190,
40,40,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,55,91,
41,41,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,77,176,
41,41,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,139,365,
42,42,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,193,313,
42,42,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,89,116,
43,43,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,158,334,
43,43,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,84,131,
44,44,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,145,247,
44,44,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,401,592,
45,45,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,391,549,
45,45,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,173,258,
47,47,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,90,196,
47,47,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,163,369,
50,50,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,62,107,
50,50,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,112,151,
51,51,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,166,232,
51,51,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,79,116,
52,52,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,82,148,
52,52,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,110,174,
55,55,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,106,141,
55,55,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,58,94,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,269,382,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,839,1160,
57A,57A,,Limited Service,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,16,25,
57A,57A,,Limited Service,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,114,161,
59,59,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,69,105,
59,59,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,138,194,
60,60,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,226,446,
60,60,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,95,168,
62,62,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,114,200,
62,62,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,126,172,
64,64,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,23,100,
64,64,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,93,209,
65,65,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,124,196,
65,65,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,107,240,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,625,953,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,292,432,
67,67,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,68,94,
67,67,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,36,72,
68,68,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,20,41,
68,68,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,36,72,
69,69,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,209,274,
69,69,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,97,137,
70,70,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,67,222,
70,70,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,286,575,
70A,70A,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,27,120,
70A,70A,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,75,164,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,710,949,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,358,437,
72,72,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,113,139,
72,72,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,229,282,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,826,1020,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,519,630,
74,74,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,185,235,
74,74,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,45,74,
75,75,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,33,51,
75,75,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,56,96,
76,76,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,133,206,
76,76,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,74,126,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,389,533,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1084,1442,
78,78,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,83,135,
78,78,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,265,342,
79,79,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,172,204,
79,79,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,87,117,
80,80,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,297,424,
80,80,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,97,162,
83,83,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,65,96,
83,83,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,217,275,
84,84,,Limited Service,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,14,16,
84,84,,Limited Service,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,47,54,
85,85,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,18,42,
85,85,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,32,93,
86,86,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,181,461,
86,86,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,114,209,
87,87,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,114,199,
87,87,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,300,512,
88,88,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,355,479,
88,88,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,120,202,
89,89,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,100,200,
89,89,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,211,307,
90,90,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,28,54,
90,90,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,100,129,
91,91,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,112,213,
91,91,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,21,62,
92,92,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,103,145,
92,92,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,123,193,
93,93,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,237,373,
93,93,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,163,230,
94,94,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,82,147,
94,94,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,238,296,
95,95,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,142,216,
95,95,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,41,94,
96,96,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,143,209,
96,96,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,250,368,
97,97,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,82,88,
97,97,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,45,71,
99,99,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,122,167,
99,99,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,75,90,
100,100,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,209,236,
100,100,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,98,122,
101,101,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,368,508,
101,101,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,244,328,
104,104,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,117,184,
104,104,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,179,328,
105,105,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,35,64,
105,105,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,50,94,
106,106,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,211,323,
106,106,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,99,144,
108,108,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,100,143,
108,108,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,223,289,
109,109,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,241,448,
109,109,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,108,211,
110,110,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,165,269,
110,110,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,252,381,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,1685,2110,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,752,957,
112,112,,Local Bus,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,94,165,
112,112,,Local Bus,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,36,85,
114,114,,Limited Service,Other Bus,Bus,2018-08-01,PEAK,Headway / Schedule Adherence,3,5,
114,114,,Limited Service,Other Bus,Bus,2018-08-01,OFF_PEAK,Headway / Schedule Adherence,21,65,
