gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-05-01,PEAK,Headway / Schedule Adherence,13,15,0
701,CT1,,Local Bus,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,194,357,
701,CT1,,Local Bus,Other Bus,Bus,2018-05-01,PEAK,Headway / Schedule Adherence,137,225,
747,CT2,,Local Bus,Other Bus,Bus,2018-05-01,PEAK,Headway / Schedule Adherence,106,319,
747,CT2,,Local Bus,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,150,436,
708,CT3,,Local Bus,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,78,227,
708,CT3,,Local Bus,Other Bus,Bus,2018-05-01,PEAK,Headway / Schedule Adherence,62,185,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,902,1301,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-05-01,PEAK,Headway / Schedule Adherence,347,528,
4,4,,Limited Service,Other Bus,Bus,2018-05-01,PEAK,Headway / Schedule Adherence,61,133,
4,4,,Limited Service,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,19,36,
5,5,,Limited Service,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,34,50,
7,7,,Local Bus,Other Bus,Bus,2018-05-01,OFF_PEAK,Headway / Schedule Adherence,339,407,
