gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,68185.91994,75885.36976,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,30616.50511,36497.60535,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,13256.8178,18331.15151,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,22629.01614,30568.9479,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,21288.65633,26743.39987,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,26534.97771,32381.855,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-07-01,OFF_PEAK,Passenger Wait Time,30785.30292,31719.49861,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,1257,1441,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,240,303,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,1178,1375,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,2118,2841,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,29,32,0
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,8,14,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,10,14,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,14,16,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,5,12,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,15,16,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,15,16,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,15,16,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,9,12,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,9,14,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,12,14,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-01,PEAK,Headway / Schedule Adherence,0,0,0
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,951,1181,
8,8,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,254,466,
9,9,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,367,444,
10,10,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,246,342,
11,11,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,275,392,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,581,805,
16,16,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,211,341,
17,17,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,115,156,
21,21,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,92,155,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,659,914,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,686,994,
24,24,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,83,192,
26,26,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,59,91,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,1103,1470,
30,30,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,107,140,
31,31,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,286,519,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,626,841,
34,34,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,224,328,
34E,34E,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,328,583,
35,35,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,99,129,
36,36,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,364,472,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,1188,1565,
40,40,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,70,87,
41,41,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,170,216,
42,42,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,128,184,
43,43,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,244,412,
44,44,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,134,334,
45,45,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,151,275,
47,47,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,211,353,
55,55,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,141,176,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,821,962,
59,59,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,86,111,
60,60,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,218,255,
64,64,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,86,99,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,812,1042,
69,69,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,159,234,
70,70,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,400,667,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,366,497,
725,72/75,,Limited Service,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,212,278,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,413,547,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,738,1029,
78,78,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,172,280,
80,80,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,170,211,
83,83,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,165,204,
86,86,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,191,296,
87,87,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,305,392,
88,88,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,325,382,
89,89,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,95,150,
90,90,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,28,66,
91,91,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,63,157,
93,93,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,73,170,
94,94,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,175,212,
95,95,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,61,115,
96,96,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,202,286,
97,97,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,81,100,
99,99,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,65,171,
100,100,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,103,154,
101,101,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,116,239,
104,104,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,49,251,
105,105,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,28,100,
106,106,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,120,205,
108,108,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,59,130,
109,109,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,102,330,
110,110,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,126,205,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,1336,1675,
112,112,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,72,147,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,226,323,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,320,416,
119,119,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,59,108,
120,120,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,98,198,
134,134,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,143,189,
136,136,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,44,48,
137,137,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,50,56,
171,171,,Limited Service,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,2,8,
201,201,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,84,114,
202,202,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,46,60,
210,210,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,0,1,
211,211,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,51,89,
215,215,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,128,268,
216,216,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,131,212,
220,220,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,132,227,
222,222,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,123,200,
225,225,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,144,224,
230,230,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,141,219,
236,236,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,79,129,
238,238,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,28,205,
240,240,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,56,257,
350,350,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,194,249,
426,426,,Express Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,167,301,
429,429,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,96,141,
435,435,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,71,89,
441,441,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,56,153,
442,442,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,86,215,
450,450,,Express Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,168,282,
455,455,,Local Bus,Other Bus,Bus,2018-07-01,OFF_PEAK,Headway / Schedule Adherence,183,337,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,98171.23689,106216.5407,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-07-02,PEAK,Passenger Wait Time,80072.96736,87020.13186,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,59764.47756,65794.55805,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-07-02,PEAK,Passenger Wait Time,42398.11861,49705.81601,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,17173.56073,21964.58653,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-07-02,PEAK,Passenger Wait Time,8763.672379,11474.15566,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,22840.60933,29413.00741,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-07-02,PEAK,Passenger Wait Time,13168.09038,17591.09542,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,23521.43871,29976.22275,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-07-02,PEAK,Passenger Wait Time,15335.75996,19636.26196,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-07-02,PEAK,Passenger Wait Time,17146.72919,24200.06815,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,28037.13127,36960.42144,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-07-02,OFF_PEAK,Passenger Wait Time,34085.45282,36408.13508,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-07-02,PEAK,Passenger Wait Time,19834.62767,20916.15773,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,316,397,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,1032,1212,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,142,168,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,388,457,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,873,1113,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,393,490,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,1773,2230,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,641,807,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,29,30,0
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,8,9,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,9,14,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,17,23,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,21,21,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,30,33,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,20,26,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,11,15,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,6,10,1
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,11,14,1
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,13,16,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,24,27,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,7,9,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,12,15,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,30,34,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,11,15,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,12,14,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,8,10,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,19,22,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,9,10,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,8,10,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,17,19,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,10,13,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,19,23,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,7,10,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,16,17,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,28,29,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-07-02,PEAK,Headway / Schedule Adherence,12,15,0
701,CT1,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,108,206,
701,CT1,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,208,360,
747,CT2,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,237,421,
747,CT2,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,182,303,
708,CT3,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,119,186,
708,CT3,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,110,229,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,985,1281,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,351,488,
4,4,,Limited Service,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,80,136,
4,4,,Limited Service,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,29,35,
5,5,,Limited Service,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,42,48,
7,7,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,366,404,
7,7,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,343,378,
8,8,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,154,252,
8,8,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,369,572,
9,9,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,540,644,
9,9,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,333,387,
10,10,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,122,169,
10,10,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,305,422,
11,11,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,367,504,
11,11,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,203,244,
14,14,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,32,112,
14,14,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,106,221,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,531,684,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,203,242,
16,16,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,153,251,
16,16,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,358,534,
17,17,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,189,283,
17,17,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,101,141,
18,18,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,38,48,
18,18,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,49,67,
19,19,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,170,305,
19,19,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,167,291,
21,21,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,191,230,
21,21,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,347,462,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,717,975,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,326,429,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,433,570,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,1037,1392,
24,24,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,50,88,
24,24,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,107,197,
26,26,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,81,117,
26,26,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,186,236,
27,27,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,128,183,
27,27,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,39,84,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,390,551,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,1023,1435,
29,29,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,248,387,
29,29,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,158,261,
30,30,,Local Bus,Other Bus,Bus,2018-07-02,PEAK,Headway / Schedule Adherence,79,104,
30,30,,Local Bus,Other Bus,Bus,2018-07-02,OFF_PEAK,Headway / Schedule Adherence,194,249,
